FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,AircraftType,Duration,Status
4576,MIA,JFK,2024-07-17 03:04:00,2024-07-17 08:19:00,Airbus A320,315,Delayed
4577,SFO,MIA,2024-10-14 12:38:00,2024-10-14 16:28:00,Boeing 737,230,Delayed
4578,SEA,DFW,2024-03-30 15:49:00,2024-03-30 18:18:00,Boeing 737,149,Cancelled
4579,SFO,ORD,2024-08-14 08:37:00,2024-08-14 12:42:00,Airbus A380,245,Scheduled
4580,ATL,SFO,2024-07-16 11:54:00,2024-07-16 17:19:00,Airbus A380,325,Delayed
4581,LAX,LAX,2024-03-08 13:17:00,2024-03-08 17:45:00,Airbus A320,268,Scheduled
4582,JFK,LAS,2024-11-22 04:31:00,2024-11-22 09:54:00,Airbus A380,323,Scheduled
4583,DFW,DFW,2024-03-21 14:25:00,2024-03-21 19:10:00,Airbus A380,285,Delayed
4584,SFO,JFK,2024-10-11 03:03:00,2024-10-11 06:26:00,Airbus A380,203,Delayed
4585,JFK,ORD,2024-01-11 07:23:00,2024-01-11 08:37:00,Airbus A380,74,Cancelled
4586,DEN,LAX,2024-05-02 08:16:00,2024-05-02 12:49:00,Boeing 777,273,Delayed
4587,LAX,DEN,2024-06-12 03:03:00,2024-06-12 07:03:00,Airbus A320,240,Cancelled
4588,JFK,SEA,2024-03-31 10:34:00,2024-03-31 14:33:00,Boeing 737,239,Cancelled
4589,ORD,MIA,2024-05-28 09:56:00,2024-05-28 11:35:00,Airbus A380,99,Scheduled
4590,DFW,DFW,2024-10-15 10:00:00,2024-10-15 12:46:00,Boeing 777,166,Delayed
4591,ORD,MIA,2024-11-24 22:24:00,2024-11-25 01:06:00,Airbus A380,162,Cancelled
4592,SFO,ORD,2024-04-16 20:43:00,2024-04-17 00:55:00,Airbus A320,252,Cancelled
4593,DFW,LAX,2024-04-26 16:22:00,2024-04-26 18:06:00,Airbus A380,104,Scheduled
4594,MIA,LAS,2024-07-21 10:42:00,2024-07-21 14:05:00,Airbus A320,203,Scheduled
4595,LAX,DEN,2024-06-04 21:10:00,2024-06-05 01:25:00,Airbus A320,255,Delayed
4596,MIA,SFO,2024-04-05 10:55:00,2024-04-05 15:04:00,Boeing 737,249,Cancelled
4597,ORD,ORD,2024-09-03 07:17:00,2024-09-03 12:49:00,Airbus A380,332,Delayed
4598,DEN,DFW,2024-09-15 00:32:00,2024-09-15 04:28:00,Boeing 777,236,Delayed
4599,LAX,JFK,2024-05-23 01:01:00,2024-05-23 02:29:00,Boeing 777,88,Delayed
4600,SFO,LAS,2024-09-21 09:22:00,2024-09-21 11:04:00,Airbus A380,102,Delayed
4601,SEA,DEN,2024-10-10 15:14:00,2024-10-10 18:25:00,Boeing 737,191,Scheduled
4602,SFO,ATL,2024-02-16 03:58:00,2024-02-16 08:32:00,Boeing 777,274,Scheduled
4603,ORD,ATL,2024-04-05 16:24:00,2024-04-05 18:59:00,Boeing 777,155,Cancelled
4604,ATL,SFO,2024-07-12 05:45:00,2024-07-12 10:03:00,Boeing 777,258,Cancelled
4605,JFK,LAX,2024-08-03 16:01:00,2024-08-03 19:10:00,Airbus A380,189,Cancelled
4606,LAS,LAS,2024-01-05 08:58:00,2024-01-05 12:27:00,Airbus A380,209,Delayed
4607,JFK,SFO,2024-05-08 10:37:00,2024-05-08 13:37:00,Airbus A380,180,Delayed
4608,JFK,DEN,2024-08-07 15:09:00,2024-08-07 18:30:00,Airbus A380,201,Delayed
4609,ATL,LAS,2024-11-12 16:29:00,2024-11-12 20:03:00,Airbus A380,214,Delayed
4610,DFW,LAS,2024-01-21 04:16:00,2024-01-21 06:52:00,Boeing 777,156,Cancelled
4611,DFW,DEN,2024-02-10 03:17:00,2024-02-10 07:08:00,Airbus A320,231,Scheduled
4612,LAX,DEN,2024-11-10 06:07:00,2024-11-10 09:17:00,Boeing 737,190,Delayed
4613,SFO,ATL,2024-02-12 18:42:00,2024-02-12 23:46:00,Airbus A320,304,Scheduled
4614,MIA,DEN,2024-11-20 13:38:00,2024-11-20 18:09:00,Airbus A320,271,Delayed
4615,SEA,ATL,2024-09-03 22:58:00,2024-09-04 01:56:00,Boeing 737,178,Delayed
4616,LAS,SEA,2024-06-29 13:23:00,2024-06-29 18:29:00,Airbus A380,306,Scheduled
4617,LAX,ATL,2024-08-22 09:14:00,2024-08-22 13:51:00,Boeing 737,277,Delayed
4618,MIA,JFK,2024-04-07 03:27:00,2024-04-07 06:57:00,Airbus A320,210,Cancelled
4619,LAX,LAX,2024-12-24 14:32:00,2024-12-24 17:33:00,Boeing 777,181,Scheduled
4620,ORD,SEA,2024-08-24 10:43:00,2024-08-24 13:37:00,Airbus A320,174,Delayed
4621,JFK,ORD,2024-02-24 04:04:00,2024-02-24 08:53:00,Airbus A320,289,Scheduled
4622,DFW,ORD,2024-07-13 03:14:00,2024-07-13 06:41:00,Airbus A320,207,Cancelled
4623,ATL,SEA,2024-02-29 12:06:00,2024-02-29 14:34:00,Boeing 777,148,Scheduled
4624,JFK,JFK,2024-10-07 04:50:00,2024-10-07 05:53:00,Boeing 777,63,Delayed
4625,MIA,ORD,2024-04-11 22:02:00,2024-04-12 03:50:00,Boeing 737,348,Delayed
4626,MIA,SEA,2024-07-30 01:03:00,2024-07-30 02:18:00,Airbus A380,75,Delayed
4627,MIA,SEA,2024-12-01 11:26:00,2024-12-01 14:26:00,Airbus A320,180,Delayed
4628,LAX,DFW,2024-08-29 01:02:00,2024-08-29 03:10:00,Airbus A320,128,Cancelled
4629,SFO,SFO,2024-06-29 16:22:00,2024-06-29 19:58:00,Boeing 777,216,Cancelled
4630,SEA,DEN,2024-03-03 17:13:00,2024-03-03 18:19:00,Airbus A320,66,Scheduled
4631,ORD,ORD,2024-03-24 20:13:00,2024-03-24 21:57:00,Boeing 777,104,Delayed
4632,ORD,LAS,2024-04-14 18:52:00,2024-04-14 23:40:00,Boeing 777,288,Delayed
4633,MIA,SFO,2024-01-26 06:19:00,2024-01-26 09:34:00,Boeing 777,195,Delayed
4634,JFK,SEA,2024-07-22 13:34:00,2024-07-22 19:05:00,Boeing 737,331,Cancelled
4635,SEA,ATL,2024-08-31 22:20:00,2024-09-01 00:07:00,Airbus A380,107,Scheduled
4636,ORD,SEA,2024-07-25 15:31:00,2024-07-25 17:06:00,Boeing 777,95,Scheduled
4637,DFW,DEN,2024-04-02 11:39:00,2024-04-02 13:00:00,Boeing 777,81,Delayed
4638,MIA,LAX,2024-01-04 21:13:00,2024-01-05 02:52:00,Airbus A380,339,Cancelled
4639,MIA,SEA,2024-10-27 06:46:00,2024-10-27 09:05:00,Boeing 777,139,Cancelled
4640,ATL,JFK,2024-11-17 02:04:00,2024-11-17 04:55:00,Boeing 777,171,Scheduled
4641,LAX,MIA,2024-04-14 21:09:00,2024-04-15 02:34:00,Airbus A320,325,Scheduled
4642,MIA,SEA,2024-01-07 20:33:00,2024-01-08 00:02:00,Airbus A380,209,Scheduled
4643,ORD,SFO,2024-01-19 09:41:00,2024-01-19 13:59:00,Boeing 777,258,Scheduled
4644,LAX,LAS,2024-01-22 00:44:00,2024-01-22 05:37:00,Airbus A380,293,Cancelled
4645,ATL,ATL,2024-04-14 02:11:00,2024-04-14 05:30:00,Airbus A320,199,Cancelled
4646,LAX,ATL,2024-09-11 21:44:00,2024-09-12 02:43:00,Boeing 777,299,Cancelled
4647,JFK,DFW,2024-06-01 22:03:00,2024-06-01 23:57:00,Airbus A320,114,Cancelled
4648,JFK,SEA,2024-04-27 04:31:00,2024-04-27 07:36:00,Airbus A380,185,Scheduled
4649,ATL,DFW,2024-08-01 05:15:00,2024-08-01 08:43:00,Airbus A320,208,Scheduled
4650,DFW,SFO,2024-04-12 14:08:00,2024-04-12 15:28:00,Boeing 737,80,Delayed
4651,ATL,DFW,2024-11-24 02:32:00,2024-11-24 04:44:00,Airbus A320,132,Scheduled
4652,SEA,DEN,2024-03-21 16:45:00,2024-03-21 22:04:00,Airbus A380,319,Delayed
4653,LAS,SFO,2024-01-20 21:03:00,2024-01-21 00:39:00,Airbus A380,216,Cancelled
4654,DFW,JFK,2024-09-19 20:47:00,2024-09-19 23:24:00,Airbus A320,157,Delayed
4655,SEA,DFW,2024-02-15 14:23:00,2024-02-15 17:44:00,Airbus A320,201,Cancelled
4656,MIA,SFO,2024-09-11 15:44:00,2024-09-11 20:47:00,Airbus A320,303,Delayed
4657,LAS,DFW,2024-06-03 06:18:00,2024-06-03 10:01:00,Airbus A380,223,Delayed
4658,DFW,MIA,2024-10-23 21:36:00,2024-10-23 23:31:00,Airbus A320,115,Cancelled
4659,DEN,LAX,2024-08-16 20:34:00,2024-08-17 02:18:00,Boeing 737,344,Scheduled
4660,ORD,SFO,2024-06-18 18:01:00,2024-06-18 19:29:00,Airbus A380,88,Delayed
4661,SEA,LAX,2024-07-22 02:36:00,2024-07-22 05:05:00,Airbus A380,149,Cancelled
4662,LAX,SFO,2024-02-13 07:22:00,2024-02-13 10:33:00,Airbus A380,191,Delayed
4663,ATL,DFW,2024-07-25 12:19:00,2024-07-25 18:07:00,Airbus A380,348,Cancelled
4664,SEA,ATL,2024-11-09 11:37:00,2024-11-09 15:55:00,Airbus A320,258,Cancelled
4665,ATL,DEN,2024-08-04 11:56:00,2024-08-04 16:15:00,Boeing 737,259,Scheduled
4666,ATL,MIA,2024-10-31 10:33:00,2024-10-31 15:53:00,Airbus A320,320,Cancelled
4667,MIA,LAX,2024-04-12 07:25:00,2024-04-12 09:16:00,Boeing 777,111,Delayed
4668,SEA,SEA,2024-05-12 21:50:00,2024-05-12 23:48:00,Boeing 737,118,Cancelled
4669,ORD,ATL,2024-01-09 02:09:00,2024-01-09 05:18:00,Airbus A320,189,Cancelled
4670,DEN,LAS,2024-02-10 00:27:00,2024-02-10 02:05:00,Airbus A380,98,Cancelled
4671,ORD,DFW,2024-06-20 10:45:00,2024-06-20 14:56:00,Airbus A320,251,Scheduled
4672,SEA,JFK,2024-03-09 18:30:00,2024-03-09 20:20:00,Boeing 737,110,Cancelled
4673,LAS,JFK,2024-04-13 11:48:00,2024-04-13 12:49:00,Boeing 737,61,Delayed
4674,JFK,SFO,2024-03-01 13:32:00,2024-03-01 18:00:00,Boeing 737,268,Cancelled
4675,LAX,SFO,2024-06-16 12:28:00,2024-06-16 14:55:00,Airbus A320,147,Delayed
4676,LAX,ORD,2024-07-14 06:33:00,2024-07-14 09:57:00,Boeing 777,204,Scheduled
4677,MIA,MIA,2024-01-18 05:05:00,2024-01-18 08:17:00,Airbus A380,192,Cancelled
4678,ORD,MIA,2024-10-13 22:47:00,2024-10-14 03:07:00,Airbus A320,260,Delayed
4679,MIA,SFO,2024-10-27 05:30:00,2024-10-27 08:10:00,Airbus A320,160,Cancelled
4680,LAS,LAS,2024-04-04 15:09:00,2024-04-04 19:13:00,Boeing 737,244,Scheduled
4681,LAS,DFW,2024-07-30 10:22:00,2024-07-30 16:17:00,Airbus A320,355,Cancelled
4682,DEN,ORD,2024-05-01 20:28:00,2024-05-02 02:07:00,Airbus A380,339,Delayed
4683,SFO,LAS,2024-05-21 12:40:00,2024-05-21 15:44:00,Airbus A320,184,Scheduled
4684,LAX,LAS,2024-06-20 05:46:00,2024-06-20 07:56:00,Airbus A380,130,Scheduled
4685,MIA,DFW,2024-03-28 15:50:00,2024-03-28 19:50:00,Boeing 777,240,Cancelled
4686,ORD,SFO,2024-11-02 15:36:00,2024-11-02 18:37:00,Airbus A320,181,Cancelled
4687,DEN,MIA,2024-01-29 16:43:00,2024-01-29 22:35:00,Airbus A320,352,Delayed
4688,SEA,JFK,2024-08-29 18:34:00,2024-08-29 20:33:00,Airbus A320,119,Scheduled
4689,JFK,JFK,2024-11-29 07:46:00,2024-11-29 12:25:00,Boeing 737,279,Scheduled
4690,LAX,ATL,2024-09-03 15:10:00,2024-09-03 18:27:00,Boeing 777,197,Delayed
4691,ORD,ATL,2024-12-11 16:33:00,2024-12-11 21:08:00,Boeing 737,275,Cancelled
4692,DFW,LAS,2024-03-25 02:48:00,2024-03-25 08:38:00,Airbus A320,350,Delayed
4693,LAS,SFO,2024-01-30 01:36:00,2024-01-30 04:21:00,Airbus A320,165,Scheduled
4694,LAS,LAX,2024-10-12 06:46:00,2024-10-12 09:32:00,Airbus A320,166,Scheduled
4695,LAX,LAS,2024-07-17 14:22:00,2024-07-17 19:39:00,Airbus A320,317,Delayed
4696,DEN,DFW,2024-07-09 12:33:00,2024-07-09 18:12:00,Boeing 777,339,Scheduled
4697,ORD,ORD,2024-04-16 07:18:00,2024-04-16 11:28:00,Boeing 777,250,Cancelled
4698,LAS,DEN,2024-02-24 00:01:00,2024-02-24 04:37:00,Airbus A380,276,Delayed
4699,LAX,ATL,2024-12-23 09:44:00,2024-12-23 13:23:00,Airbus A320,219,Cancelled
4700,ORD,ATL,2024-06-18 06:06:00,2024-06-18 10:41:00,Boeing 777,275,Cancelled
4701,ATL,LAX,2024-11-10 00:40:00,2024-11-10 05:16:00,Boeing 777,276,Cancelled
4702,SEA,DEN,2024-04-17 09:34:00,2024-04-17 12:03:00,Boeing 737,149,Scheduled
4703,ATL,SFO,2024-05-05 09:56:00,2024-05-05 14:22:00,Airbus A320,266,Delayed
4704,DEN,SEA,2024-01-04 15:55:00,2024-01-04 20:49:00,Boeing 737,294,Scheduled
4705,JFK,DEN,2024-12-22 19:35:00,2024-12-23 00:29:00,Boeing 737,294,Delayed
4706,SEA,ORD,2024-06-04 16:57:00,2024-06-04 21:56:00,Airbus A320,299,Delayed
4707,SEA,ORD,2024-01-13 07:48:00,2024-01-13 11:52:00,Airbus A320,244,Scheduled
4708,SEA,ORD,2024-04-15 17:31:00,2024-04-15 20:08:00,Boeing 737,157,Cancelled
4709,SFO,JFK,2024-07-11 10:03:00,2024-07-11 13:07:00,Airbus A320,184,Delayed
4710,LAX,ATL,2024-05-07 17:31:00,2024-05-07 20:22:00,Boeing 737,171,Delayed
4711,JFK,DFW,2024-10-22 14:43:00,2024-10-22 18:56:00,Airbus A380,253,Scheduled
4712,ORD,LAX,2024-06-29 02:16:00,2024-06-29 07:09:00,Airbus A380,293,Delayed
4713,ORD,DEN,2024-03-20 16:46:00,2024-03-20 21:13:00,Boeing 737,267,Cancelled
4714,LAX,DFW,2024-08-25 10:39:00,2024-08-25 16:14:00,Boeing 777,335,Scheduled
4715,DFW,SFO,2024-07-20 23:10:00,2024-07-21 04:07:00,Airbus A380,297,Scheduled
4716,SEA,JFK,2024-08-18 02:32:00,2024-08-18 04:14:00,Airbus A380,102,Cancelled
4717,SFO,SEA,2024-03-15 14:58:00,2024-03-15 20:07:00,Airbus A320,309,Delayed
4718,DEN,DFW,2024-05-13 10:19:00,2024-05-13 15:05:00,Airbus A320,286,Scheduled
4719,LAS,DEN,2024-05-07 14:23:00,2024-05-07 16:47:00,Boeing 737,144,Scheduled
4720,ATL,SFO,2024-09-21 15:46:00,2024-09-21 21:04:00,Boeing 737,318,Delayed
4721,ORD,JFK,2024-07-27 08:29:00,2024-07-27 11:07:00,Airbus A320,158,Delayed
4722,LAX,JFK,2024-11-29 01:55:00,2024-11-29 03:23:00,Boeing 777,88,Delayed
4723,LAS,LAS,2024-04-06 23:17:00,2024-04-07 02:58:00,Airbus A380,221,Cancelled
4724,ATL,SEA,2024-01-28 08:45:00,2024-01-28 13:29:00,Boeing 737,284,Cancelled
4725,ORD,DFW,2024-02-07 01:23:00,2024-02-07 07:22:00,Airbus A380,359,Delayed
4726,LAX,JFK,2024-07-03 09:37:00,2024-07-03 11:46:00,Airbus A380,129,Scheduled
4727,SFO,MIA,2024-09-07 08:34:00,2024-09-07 10:50:00,Boeing 737,136,Scheduled
4728,ATL,ORD,2024-01-09 03:02:00,2024-01-09 06:49:00,Boeing 777,227,Cancelled
4729,MIA,DFW,2024-12-04 03:09:00,2024-12-04 05:10:00,Airbus A380,121,Cancelled
4730,ATL,SEA,2024-07-31 07:38:00,2024-07-31 08:38:00,Boeing 777,60,Delayed
4731,DFW,MIA,2024-10-30 12:23:00,2024-10-30 17:31:00,Boeing 777,308,Cancelled
4732,SFO,JFK,2024-08-30 08:52:00,2024-08-30 12:45:00,Airbus A320,233,Scheduled
4733,LAS,DFW,2024-11-29 00:42:00,2024-11-29 03:26:00,Boeing 777,164,Scheduled
4734,ORD,ORD,2024-07-12 14:43:00,2024-07-12 18:17:00,Airbus A380,214,Cancelled
4735,ATL,ORD,2024-09-18 16:25:00,2024-09-18 17:39:00,Boeing 777,74,Scheduled
4736,LAS,DFW,2024-12-19 15:36:00,2024-12-19 19:38:00,Airbus A320,242,Cancelled
4737,LAX,DFW,2024-09-02 19:37:00,2024-09-02 21:11:00,Airbus A320,94,Delayed
4738,LAX,ORD,2024-05-06 02:48:00,2024-05-06 07:33:00,Boeing 777,285,Scheduled
4739,DEN,MIA,2024-06-15 20:59:00,2024-06-15 22:26:00,Airbus A380,87,Cancelled
4740,SEA,ORD,2024-07-16 06:56:00,2024-07-16 11:12:00,Airbus A320,256,Scheduled
4741,SEA,MIA,2024-06-15 08:02:00,2024-06-15 13:43:00,Airbus A320,341,Scheduled
4742,MIA,LAS,2024-10-04 17:57:00,2024-10-04 23:47:00,Airbus A320,350,Cancelled
4743,ORD,SEA,2024-08-16 18:40:00,2024-08-16 20:53:00,Boeing 777,133,Cancelled
4744,ORD,ORD,2024-09-16 23:49:00,2024-09-17 03:57:00,Airbus A320,248,Scheduled
4745,ATL,MIA,2024-06-30 19:24:00,2024-06-30 21:00:00,Airbus A380,96,Cancelled
4746,SFO,LAS,2024-11-09 14:36:00,2024-11-09 19:20:00,Airbus A380,284,Cancelled
4747,ATL,MIA,2024-11-10 21:02:00,2024-11-11 02:32:00,Airbus A380,330,Scheduled
4748,ATL,DFW,2024-07-14 13:16:00,2024-07-14 16:18:00,Boeing 777,182,Delayed
4749,SFO,LAX,2024-10-08 22:52:00,2024-10-09 01:47:00,Boeing 777,175,Delayed
4750,DEN,JFK,2024-02-16 05:35:00,2024-02-16 08:13:00,Boeing 777,158,Cancelled
4751,LAX,ORD,2024-09-13 21:41:00,2024-09-13 23:18:00,Boeing 737,97,Cancelled
4752,DEN,JFK,2024-08-23 03:52:00,2024-08-23 09:36:00,Boeing 777,344,Delayed
4753,JFK,LAS,2024-02-21 11:08:00,2024-02-21 13:21:00,Boeing 777,133,Cancelled
4754,LAX,LAX,2024-11-23 23:27:00,2024-11-24 03:30:00,Boeing 777,243,Cancelled
4755,DFW,DEN,2024-08-08 09:14:00,2024-08-08 11:53:00,Boeing 777,159,Scheduled
4756,SEA,ORD,2024-12-21 18:47:00,2024-12-22 00:32:00,Boeing 777,345,Delayed
4757,ATL,DEN,2024-03-04 15:30:00,2024-03-04 16:36:00,Airbus A380,66,Delayed
4758,DEN,JFK,2024-10-23 06:56:00,2024-10-23 08:38:00,Airbus A380,102,Scheduled
4759,SEA,SFO,2024-09-17 10:06:00,2024-09-17 15:51:00,Airbus A320,345,Delayed
4760,ORD,JFK,2024-06-09 11:29:00,2024-06-09 15:32:00,Boeing 777,243,Delayed
4761,JFK,JFK,2024-06-15 00:17:00,2024-06-15 03:24:00,Airbus A380,187,Cancelled
4762,JFK,LAS,2024-01-24 09:42:00,2024-01-24 11:02:00,Boeing 777,80,Cancelled
4763,ATL,ATL,2024-03-11 19:45:00,2024-03-11 22:46:00,Airbus A320,181,Delayed
4764,LAS,ORD,2024-09-04 08:33:00,2024-09-04 14:29:00,Boeing 777,356,Delayed
4765,DEN,ATL,2024-03-03 01:09:00,2024-03-03 06:25:00,Airbus A320,316,Cancelled
4766,ATL,MIA,2024-12-22 14:38:00,2024-12-22 16:31:00,Boeing 777,113,Cancelled
4767,ORD,ORD,2024-11-12 13:48:00,2024-11-12 18:59:00,Boeing 737,311,Scheduled
4768,DFW,SEA,2024-02-19 07:15:00,2024-02-19 10:04:00,Boeing 737,169,Scheduled
4769,LAX,SEA,2024-08-11 02:07:00,2024-08-11 07:17:00,Boeing 777,310,Cancelled
4770,ATL,LAS,2024-06-03 22:13:00,2024-06-04 04:08:00,Airbus A320,355,Scheduled
4771,SEA,JFK,2024-03-09 07:09:00,2024-03-09 10:59:00,Boeing 777,230,Scheduled
4772,LAS,JFK,2024-03-15 21:24:00,2024-03-16 01:39:00,Airbus A320,255,Scheduled
4773,SFO,DFW,2024-03-10 16:10:00,2024-03-10 19:36:00,Boeing 777,206,Cancelled
4774,MIA,JFK,2024-03-24 06:06:00,2024-03-24 10:46:00,Boeing 777,280,Delayed
4775,MIA,DFW,2024-09-18 13:30:00,2024-09-18 19:03:00,Airbus A320,333,Delayed
4776,SFO,MIA,2024-10-09 11:38:00,2024-10-09 17:17:00,Airbus A320,339,Scheduled
4777,LAX,SFO,2024-08-22 17:12:00,2024-08-22 21:08:00,Airbus A380,236,Delayed
4778,DEN,ATL,2024-01-03 00:19:00,2024-01-03 04:23:00,Airbus A380,244,Cancelled
4779,MIA,DEN,2024-11-01 14:40:00,2024-11-01 20:00:00,Airbus A320,320,Cancelled
4780,SEA,ATL,2024-03-24 07:13:00,2024-03-24 11:09:00,Airbus A380,236,Delayed
4781,ORD,SEA,2024-08-08 23:16:00,2024-08-09 01:36:00,Airbus A320,140,Delayed
4782,DEN,JFK,2024-11-24 08:46:00,2024-11-24 14:12:00,Boeing 777,326,Delayed
4783,LAS,SEA,2024-04-11 09:25:00,2024-04-11 14:46:00,Boeing 737,321,Cancelled
4784,SEA,ORD,2024-04-06 02:14:00,2024-04-06 03:49:00,Boeing 737,95,Cancelled
4785,SEA,SEA,2024-03-29 01:09:00,2024-03-29 04:28:00,Boeing 777,199,Delayed
4786,ORD,LAX,2024-08-03 14:52:00,2024-08-03 19:12:00,Airbus A320,260,Delayed
4787,ORD,DEN,2024-03-06 02:10:00,2024-03-06 07:24:00,Boeing 737,314,Scheduled
4788,ORD,LAX,2024-05-22 09:50:00,2024-05-22 14:45:00,Boeing 777,295,Delayed
4789,LAS,ORD,2024-02-18 00:44:00,2024-02-18 01:58:00,Airbus A320,74,Scheduled
4790,ATL,DEN,2024-03-30 10:09:00,2024-03-30 14:42:00,Airbus A380,273,Delayed
4791,LAS,ORD,2024-12-02 23:50:00,2024-12-03 02:55:00,Boeing 737,185,Scheduled
4792,SEA,DEN,2024-03-25 15:01:00,2024-03-25 16:08:00,Boeing 737,67,Cancelled
4793,DEN,DEN,2024-03-03 23:32:00,2024-03-04 00:43:00,Boeing 777,71,Cancelled
4794,LAS,ORD,2024-04-16 05:00:00,2024-04-16 06:48:00,Airbus A380,108,Scheduled
4795,DFW,SFO,2024-09-20 00:16:00,2024-09-20 02:54:00,Boeing 737,158,Cancelled
4796,DFW,JFK,2024-10-10 22:10:00,2024-10-10 23:57:00,Airbus A320,107,Scheduled
4797,SFO,JFK,2024-11-08 01:51:00,2024-11-08 03:46:00,Airbus A320,115,Cancelled
4798,LAX,LAS,2024-01-02 01:08:00,2024-01-02 02:44:00,Boeing 737,96,Scheduled
4799,MIA,JFK,2024-05-14 15:40:00,2024-05-14 20:06:00,Boeing 737,266,Scheduled
4800,JFK,LAS,2024-11-12 23:55:00,2024-11-13 03:16:00,Boeing 777,201,Scheduled
4801,DFW,SEA,2024-09-08 15:41:00,2024-09-08 17:53:00,Boeing 737,132,Cancelled
4802,LAS,ORD,2024-08-21 22:57:00,2024-08-22 02:06:00,Airbus A320,189,Cancelled
4803,ATL,SFO,2024-06-27 03:52:00,2024-06-27 07:15:00,Boeing 777,203,Delayed
4804,JFK,JFK,2024-02-25 18:20:00,2024-02-25 20:59:00,Airbus A380,159,Scheduled
4805,ORD,ATL,2024-09-12 23:20:00,2024-09-13 04:31:00,Boeing 777,311,Scheduled
4806,SFO,LAS,2024-09-11 22:39:00,2024-09-12 02:10:00,Boeing 777,211,Delayed
4807,LAS,DEN,2024-06-06 19:58:00,2024-06-07 01:41:00,Boeing 777,343,Delayed
4808,SFO,DFW,2024-11-11 10:08:00,2024-11-11 11:50:00,Airbus A380,102,Delayed
4809,DFW,SFO,2024-02-08 07:08:00,2024-02-08 12:53:00,Boeing 777,345,Delayed
4810,DEN,ORD,2024-07-23 02:00:00,2024-07-23 03:00:00,Boeing 777,60,Cancelled
4811,LAS,DEN,2024-05-01 22:17:00,2024-05-01 23:48:00,Airbus A320,91,Cancelled
4812,SEA,SFO,2024-05-13 14:19:00,2024-05-13 18:16:00,Boeing 737,237,Delayed
4813,DEN,DFW,2024-08-29 10:14:00,2024-08-29 15:23:00,Boeing 777,309,Cancelled
4814,JFK,DFW,2024-02-25 08:38:00,2024-02-25 13:34:00,Boeing 737,296,Scheduled
4815,ORD,SFO,2024-01-26 20:21:00,2024-01-26 22:07:00,Boeing 777,106,Cancelled
4816,LAX,MIA,2024-09-24 19:29:00,2024-09-24 23:58:00,Boeing 737,269,Cancelled
4817,DFW,LAX,2024-03-02 00:06:00,2024-03-02 01:35:00,Airbus A380,89,Cancelled
4818,DEN,ATL,2024-09-18 00:39:00,2024-09-18 02:56:00,Airbus A380,137,Scheduled
4819,LAS,SEA,2024-04-14 06:36:00,2024-04-14 12:34:00,Boeing 777,358,Delayed
4820,ORD,JFK,2024-11-15 08:31:00,2024-11-15 11:05:00,Airbus A320,154,Scheduled
4821,JFK,LAS,2024-01-30 17:20:00,2024-01-30 20:59:00,Airbus A320,219,Scheduled
4822,LAX,ORD,2024-11-18 23:23:00,2024-11-19 04:47:00,Airbus A380,324,Scheduled
4823,LAX,JFK,2024-11-20 19:49:00,2024-11-20 23:53:00,Boeing 737,244,Delayed
4824,SEA,ORD,2024-09-05 05:30:00,2024-09-05 08:07:00,Airbus A320,157,Cancelled
4825,ORD,DEN,2024-12-15 18:42:00,2024-12-15 22:10:00,Airbus A380,208,Scheduled
4826,JFK,SFO,2024-06-25 04:10:00,2024-06-25 07:33:00,Boeing 777,203,Cancelled
4827,JFK,LAS,2024-10-24 02:09:00,2024-10-24 06:51:00,Boeing 737,282,Scheduled
4828,DFW,JFK,2024-11-24 12:47:00,2024-11-24 16:25:00,Airbus A380,218,Cancelled
4829,DFW,ATL,2024-12-23 21:38:00,2024-12-24 02:07:00,Boeing 777,269,Delayed
4830,SEA,ATL,2024-07-30 13:16:00,2024-07-30 16:16:00,Boeing 737,180,Scheduled
4831,DFW,MIA,2024-06-04 06:24:00,2024-06-04 11:43:00,Airbus A380,319,Scheduled
4832,LAX,LAS,2024-04-13 11:26:00,2024-04-13 14:37:00,Boeing 777,191,Scheduled
4833,DEN,LAX,2024-10-16 12:33:00,2024-10-16 17:04:00,Boeing 737,271,Cancelled
4834,LAS,JFK,2024-08-09 12:56:00,2024-08-09 14:33:00,Airbus A320,97,Cancelled
4835,ORD,LAX,2024-04-19 17:08:00,2024-04-19 21:01:00,Airbus A380,233,Cancelled
4836,LAS,ORD,2024-04-27 16:35:00,2024-04-27 21:11:00,Airbus A320,276,Delayed
4837,LAS,ATL,2024-11-26 02:27:00,2024-11-26 06:49:00,Airbus A380,262,Cancelled
4838,ORD,LAS,2024-03-24 08:14:00,2024-03-24 12:34:00,Boeing 737,260,Cancelled
4839,LAS,MIA,2024-02-25 06:22:00,2024-02-25 09:01:00,Airbus A320,159,Cancelled
4840,SFO,DFW,2024-03-22 03:40:00,2024-03-22 07:12:00,Airbus A320,212,Cancelled
4841,JFK,DFW,2024-07-04 16:32:00,2024-07-04 18:38:00,Boeing 737,126,Cancelled
4842,DEN,LAS,2024-12-15 08:05:00,2024-12-15 09:44:00,Boeing 777,99,Cancelled
4843,DEN,LAX,2024-08-22 22:35:00,2024-08-23 03:25:00,Airbus A320,290,Cancelled
4844,SFO,ORD,2024-09-21 09:31:00,2024-09-21 15:16:00,Airbus A380,345,Cancelled
